QUOTE_READTIME,CONTRACT,SPY PRICE,EXPIRE_DATE,DTE,C_DELTA,C_GAMMA,C_VEGA,C_THETA,C_RHO,C_IV,C_VOLUME,C_LAST,STRIKE,STRIKE_DISTANCE_PCT,STRIKE DISTANCE,INFLATION%,PRICECLOSE,ROI %,y
2022-02-22 13:00:00,444.0 2022-02-25,429.45,2/25/2022,3.12,0.09392,0.01552,0.07385,-0.21791,0.00375,0.24376,2160,0.46,444,0.034,14.55,0.6,0.06,-86.95652173913044,0.0
2022-02-22 13:00:00,445.0 2022-02-25,429.45,2/25/2022,3.12,0.07719,0.01362,0.06355,-0.18249,0.00369,0.24106,5248,0.37,445,0.036,15.55,0.6,0.04,-89.1891891891892,0.0
2022-02-22 13:00:00,446.0 2022-02-25,429.45,2/25/2022,3.12,0.06333,0.0118,0.05501,-0.15109,0.00288,0.2385,2043,0.28,446,0.039,16.55,0.6,0.04,-85.71428571428572,0.0
2022-02-22 13:00:00,447.0 2022-02-25,429.45,2/25/2022,3.12,0.05132,0.01008,0.04658,-0.12499,0.00254,0.23715,2205,0.23,447,0.041,17.55,0.6,0.04,-82.6086956521739,0.0
2022-02-22 13:00:00,448.0 2022-02-25,429.45,2/25/2022,3.12,0.04197,0.00856,0.03955,-0.10268,0.00221,0.23618,743,0.18,448,0.043,18.55,0.6,0.04,-77.77777777777779,0.0
2022-02-22 13:00:00,449.0 2022-02-25,429.45,2/25/2022,3.12,0.0337,0.00722,0.03311,-0.08311,0.00156,0.23495,1258,0.14,449,0.046,19.55,0.6,0.03,-78.57142857142858,0.0
2022-02-22 13:30:00,432.0 2022-02-25,428.79,2/25/2022,3.1,0.40935,0.02989,0.17113,-0.70622,0.01765,0.29583,6628,3.71,432,0.007,3.21,0.6,0.68,-81.6711590296496,0.0
2022-02-22 13:30:00,433.0 2022-02-25,428.79,2/25/2022,3.1,0.37792,0.02962,0.16741,-0.67904,0.01711,0.29198,4573,3.21,433,0.01,4.21,0.6,0.55,-82.86604361370716,0.0
2022-02-22 13:30:00,434.0 2022-02-25,428.79,2/25/2022,3.1,0.34686,0.02913,0.16172,-0.64683,0.01548,0.28827,6564,2.85,434,0.012,5.21,0.6,0.47,-83.50877192982456,0.0
2022-02-22 13:30:00,435.0 2022-02-25,428.79,2/25/2022,3.1,0.31543,0.02855,0.15579,-0.61041,0.0136,0.28317,15008,2.47,435,0.014,6.21,0.6,0.33,-86.63967611336032,0.0
2022-02-22 13:30:00,436.0 2022-02-25,428.79,2/25/2022,3.1,0.2855,0.02766,0.14905,-0.56912,0.01232,0.2797,6306,2.12,436,0.017,7.21,0.6,0.27,-87.26415094339622,0.0
2022-02-22 13:30:00,437.0 2022-02-25,428.79,2/25/2022,3.1,0.25508,0.02658,0.14081,-0.52598,0.0117,0.27544,3416,1.82,437,0.019,8.21,0.6,0.22,-87.91208791208791,0.0
2022-02-22 13:30:00,438.0 2022-02-25,428.79,2/25/2022,3.1,0.22681,0.02526,0.13223,-0.48255,0.00971,0.2722,5758,1.52,438,0.021,9.21,0.6,0.18,-88.1578947368421,0.0
2022-02-22 13:30:00,439.0 2022-02-25,428.79,2/25/2022,3.1,0.20017,0.02372,0.12296,-0.43613,0.00929,0.26776,3662,1.27,439,0.024,10.21,0.6,0.14,-88.9763779527559,0.0
2022-02-22 13:30:00,440.0 2022-02-25,428.79,2/25/2022,3.1,0.17424,0.02215,0.11319,-0.38844,0.00765,0.26459,16958,1.05,440,0.026,11.21,0.6,0.12,-88.57142857142857,0.0
2022-02-22 13:30:00,441.0 2022-02-25,428.79,2/25/2022,3.1,0.14938,0.02035,0.10202,-0.34212,0.00615,0.26029,3099,0.86,441,0.028,12.21,0.6,0.1,-88.37209302325581,0.0
2022-02-22 13:30:00,442.0 2022-02-25,428.79,2/25/2022,3.1,0.12671,0.0185,0.09111,-0.29598,0.00575,0.25621,11800,0.7,442,0.031,13.21,0.6,0.08,-88.57142857142857,0.0
2022-02-22 13:30:00,443.0 2022-02-25,428.79,2/25/2022,3.1,0.10697,0.01655,0.08058,-0.25374,0.00439,0.25285,2607,0.56,443,0.033,14.21,0.6,0.07,-87.5,0.0
2022-02-22 13:30:00,444.0 2022-02-25,428.79,2/25/2022,3.1,0.09021,0.01473,0.07126,-0.21693,0.00414,0.2512,2375,0.43,444,0.035,15.21,0.6,0.06,-86.04651162790698,0.0
2022-02-22 13:30:00,445.0 2022-02-25,428.79,2/25/2022,3.1,0.07355,0.01281,0.06187,-0.18075,0.00371,0.24758,5830,0.36,445,0.038,16.21,0.6,0.04,-88.88888888888889,0.0
2022-02-22 13:30:00,446.0 2022-02-25,428.79,2/25/2022,3.1,0.06172,0.0112,0.0536,-0.15243,0.00271,0.24639,2074,0.28,446,0.04,17.21,0.6,0.04,-85.71428571428572,0.0
2022-02-22 13:30:00,447.0 2022-02-25,428.79,2/25/2022,3.1,0.05004,0.00968,0.04581,-0.12722,0.00193,0.2458,2298,0.21,447,0.042,18.21,0.6,0.04,-80.95238095238095,0.0
2022-02-22 13:30:00,448.0 2022-02-25,428.79,2/25/2022,3.1,0.04118,0.00816,0.0383,-0.10355,0.00169,0.24415,765,0.18,448,0.045,19.21,0.6,0.04,-77.77777777777779,0.0
2022-02-22 13:30:00,449.0 2022-02-25,428.79,2/25/2022,3.1,0.03444,0.00711,0.03321,-0.08847,0.00115,0.2452,1273,0.14,449,0.047,20.21,0.6,0.03,-78.57142857142858,0.0
2022-02-22 14:00:00,432.0 2022-02-25,427.3,2/25/2022,3.08,0.36486,0.02896,0.16429,-0.68133,0.01551,0.29737,7207,3.2,432,0.011,4.7,0.6,0.68,-78.75,0.0
2022-02-22 14:00:00,433.0 2022-02-25,427.3,2/25/2022,3.08,0.33487,0.02841,0.15865,-0.64868,0.01432,0.29298,5264,2.81,433,0.013,5.7,0.6,0.55,-80.42704626334519,0.0
2022-02-22 14:00:00,434.0 2022-02-25,427.3,2/25/2022,3.08,0.30624,0.02759,0.15336,-0.61598,0.01337,0.29148,7064,2.44,434,0.016,6.7,0.6,0.47,-80.73770491803278,0.0
2022-02-22 14:00:00,435.0 2022-02-25,427.3,2/25/2022,3.08,0.27575,0.02671,0.14579,-0.57401,0.01217,0.28628,16332,2.1,435,0.018,7.7,0.6,0.33,-84.28571428571429,0.0
2022-02-22 14:00:00,436.0 2022-02-25,427.3,2/25/2022,3.08,0.2482,0.02559,0.13851,-0.53032,0.01057,0.28308,6609,1.79,436,0.02,8.7,0.6,0.27,-84.91620111731844,0.0
2022-02-22 14:00:00,437.0 2022-02-25,427.3,2/25/2022,3.08,0.22024,0.02432,0.12917,-0.48701,0.01002,0.27928,3559,1.53,437,0.023,9.7,0.6,0.22,-85.62091503267975,0.0
2022-02-22 14:00:00,438.0 2022-02-25,427.3,2/25/2022,3.08,0.19428,0.02285,0.12006,-0.44015,0.00904,0.27555,6302,1.23,438,0.025,10.7,0.6,0.18,-85.36585365853658,0.0
2022-02-22 14:00:00,439.0 2022-02-25,427.3,2/25/2022,3.08,0.16993,0.02128,0.11083,-0.39356,0.0077,0.27253,4098,1.07,439,0.027,11.7,0.6,0.14,-86.91588785046729,0.0
2022-02-22 14:00:00,440.0 2022-02-25,427.3,2/25/2022,3.08,0.1477,0.01956,0.10076,-0.34999,0.00633,0.26972,18287,0.88,440,0.03,12.7,0.6,0.12,-86.36363636363636,0.0
2022-02-22 14:00:00,441.0 2022-02-25,427.3,2/25/2022,3.08,0.12611,0.01785,0.09047,-0.3047,0.00522,0.26633,3266,0.72,441,0.032,13.7,0.6,0.1,-86.11111111111111,0.0
2022-02-22 14:00:00,442.0 2022-02-25,427.3,2/25/2022,3.08,0.10616,0.01599,0.08006,-0.26258,0.00456,0.2627,11925,0.57,442,0.034,14.7,0.6,0.08,-85.96491228070175,0.0
2022-02-22 14:00:00,443.0 2022-02-25,427.3,2/25/2022,3.08,0.08987,0.01426,0.07045,-0.22415,0.00407,0.26016,2707,0.45,443,0.037,15.7,0.6,0.07,-84.44444444444444,0.0
2022-02-22 14:00:00,444.0 2022-02-25,427.3,2/25/2022,3.08,0.0751,0.01254,0.06173,-0.19025,0.00369,0.25853,2451,0.37,444,0.039,16.7,0.6,0.06,-83.78378378378379,0.0
2022-02-22 14:00:00,445.0 2022-02-25,427.3,2/25/2022,3.08,0.06219,0.01096,0.05298,-0.15858,0.00238,0.25524,7144,0.3,445,0.041,17.7,0.6,0.04,-86.66666666666667,0.0
2022-02-22 14:00:00,446.0 2022-02-25,427.3,2/25/2022,3.08,0.05091,0.00947,0.04548,-0.13273,0.00231,0.25441,2151,0.24,446,0.044,18.7,0.6,0.04,-83.33333333333333,0.0
2022-02-22 14:00:00,447.0 2022-02-25,427.3,2/25/2022,3.08,0.04203,0.00803,0.03915,-0.10936,0.0016,0.25295,2392,0.19,447,0.046,19.7,0.6,0.04,-78.94736842105263,0.0
2022-02-22 14:00:00,448.0 2022-02-25,427.3,2/25/2022,3.08,0.03372,0.00685,0.03312,-0.08985,0.00108,0.25186,801,0.15,448,0.048,20.7,0.6,0.04,-73.33333333333334,0.0
2022-02-22 14:00:00,449.0 2022-02-25,427.3,2/25/2022,3.08,0.02774,0.00578,0.02762,-0.0736,0.00113,0.25072,1285,0.12,449,0.051,21.7,0.6,0.03,-75.0,0.0
2022-02-22 14:30:00,432.0 2022-02-25,428.2,2/25/2022,3.06,0.3878,0.03044,0.16736,-0.68112,0.01668,0.2888,8480,3.3,432,0.009,3.8,0.6,0.68,-79.39393939393939,0.0
2022-02-22 14:30:00,433.0 2022-02-25,428.2,2/25/2022,3.06,0.3593,0.02952,0.16292,-0.6649,0.01562,0.29008,6336,2.97,433,0.011,4.8,0.6,0.55,-81.4814814814815,0.0
2022-02-22 14:30:00,434.0 2022-02-25,428.2,2/25/2022,3.06,0.32931,0.02881,0.15765,-0.63535,0.01388,0.28798,8194,2.48,434,0.014,5.8,0.6,0.47,-81.0483870967742,0.0
2022-02-22 14:30:00,435.0 2022-02-25,428.2,2/25/2022,3.06,0.29826,0.02801,0.15147,-0.59607,0.01279,0.28385,18918,2.28,435,0.016,6.8,0.6,0.33,-85.52631578947368,0.0
2022-02-22 14:30:00,436.0 2022-02-25,428.2,2/25/2022,3.06,0.26919,0.02697,0.14391,-0.55503,0.01189,0.2808,7423,1.88,436,0.018,7.8,0.6,0.27,-85.63829787234043,0.0
2022-02-22 14:30:00,437.0 2022-02-25,428.2,2/25/2022,3.06,0.24113,0.02569,0.13594,-0.51392,0.01059,0.27733,4247,1.58,437,0.021,8.8,0.6,0.22,-86.07594936708861,0.0
2022-02-22 14:30:00,438.0 2022-02-25,428.2,2/25/2022,3.06,0.21284,0.02438,0.12689,-0.46638,0.00958,0.27361,6964,1.3,438,0.023,9.8,0.6,0.18,-86.15384615384616,0.0
2022-02-22 14:30:00,439.0 2022-02-25,428.2,2/25/2022,3.06,0.18613,0.02278,0.11663,-0.41983,0.00828,0.27006,4714,1.07,439,0.025,10.8,0.6,0.14,-86.91588785046729,0.0
2022-02-22 14:30:00,440.0 2022-02-25,428.2,2/25/2022,3.06,0.16258,0.02112,0.10682,-0.37431,0.00745,0.26674,20450,0.9,440,0.028,11.8,0.6,0.12,-86.66666666666667,0.0
2022-02-22 14:30:00,441.0 2022-02-25,428.2,2/25/2022,3.06,0.13722,0.01931,0.09527,-0.32082,0.00605,0.26042,3449,0.72,441,0.03,12.8,0.6,0.1,-86.11111111111111,0.0
2022-02-22 14:30:00,442.0 2022-02-25,428.2,2/25/2022,3.06,0.11866,0.01752,0.08712,-0.28549,0.00521,0.25993,12290,0.66,442,0.032,13.8,0.6,0.08,-87.87878787878788,0.0
2022-02-22 14:30:00,443.0 2022-02-25,428.2,2/25/2022,3.06,0.10018,0.01565,0.07621,-0.244,0.00412,0.25702,2919,0.47,443,0.035,14.8,0.6,0.07,-85.1063829787234,0.0
2022-02-22 14:30:00,444.0 2022-02-25,428.2,2/25/2022,3.06,0.08456,0.0139,0.0673,-0.20978,0.00343,0.25583,2629,0.36,444,0.037,15.8,0.6,0.06,-83.33333333333334,0.0
2022-02-22 14:30:00,445.0 2022-02-25,428.2,2/25/2022,3.06,0.06701,0.01198,0.05658,-0.16858,0.00298,0.24978,8076,0.31,445,0.039,16.8,0.6,0.04,-87.09677419354838,0.0
2022-02-22 14:30:00,446.0 2022-02-25,428.2,2/25/2022,3.06,0.05701,0.01049,0.04979,-0.14638,0.00248,0.25063,2260,0.25,446,0.042,17.8,0.6,0.04,-84.0,0.0
2022-02-22 14:30:00,447.0 2022-02-25,428.2,2/25/2022,3.06,0.04649,0.00892,0.04266,-0.11926,0.00243,0.24866,2521,0.2,447,0.044,18.8,0.6,0.04,-80.0,0.0
2022-02-22 14:30:00,448.0 2022-02-25,428.2,2/25/2022,3.06,0.04002,0.00787,0.03748,-0.10503,0.00127,0.25112,881,0.15,448,0.046,19.8,0.6,0.04,-73.33333333333334,0.0
2022-02-22 14:30:00,449.0 2022-02-25,428.2,2/25/2022,3.06,0.03201,0.00661,0.03164,-0.08449,0.00134,0.24912,1509,0.15,449,0.049,20.8,0.6,0.03,-80.0,0.0
2022-02-22 15:00:00,432.0 2022-02-25,430.85,2/25/2022,3.04,0.4699,0.03147,0.17372,-0.71857,0.02029,0.28815,9842,4.58,432,0.003,1.15,0.6,0.68,-85.1528384279476,0.0
2022-02-22 15:00:00,433.0 2022-02-25,430.85,2/25/2022,3.04,0.43797,0.0316,0.17285,-0.69998,0.01954,0.28463,7499,3.96,433,0.005,2.15,0.6,0.55,-86.11111111111111,0.0
2022-02-22 15:00:00,434.0 2022-02-25,430.85,2/25/2022,3.04,0.40566,0.03147,0.1697,-0.67896,0.0181,0.28096,9057,3.58,434,0.007,3.15,0.6,0.47,-86.87150837988827,0.0
2022-02-22 15:00:00,435.0 2022-02-25,430.85,2/25/2022,3.04,0.37244,0.0312,0.16583,-0.6511,0.0166,0.27787,22952,3.13,435,0.01,4.15,0.6,0.33,-89.45686900958466,0.0
2022-02-22 15:00:00,436.0 2022-02-25,430.85,2/25/2022,3.04,0.34003,0.03066,0.16063,-0.61726,0.01497,0.27308,8114,2.65,436,0.012,5.15,0.6,0.27,-89.81132075471699,0.0
2022-02-22 15:00:00,437.0 2022-02-25,430.85,2/25/2022,3.04,0.30739,0.02981,0.15362,-0.57929,0.01305,0.26967,4906,2.36,437,0.014,6.15,0.6,0.22,-90.67796610169492,0.0
2022-02-22 15:00:00,438.0 2022-02-25,430.85,2/25/2022,3.04,0.27611,0.02872,0.1465,-0.53894,0.01249,0.26535,7552,1.95,438,0.017,7.15,0.6,0.18,-90.76923076923077,0.0
2022-02-22 15:00:00,439.0 2022-02-25,430.85,2/25/2022,3.04,0.24559,0.02744,0.13799,-0.49579,0.01063,0.26218,5476,1.7,439,0.019,8.15,0.6,0.14,-91.76470588235294,0.0
2022-02-22 15:00:00,440.0 2022-02-25,430.85,2/25/2022,3.04,0.21657,0.02586,0.12836,-0.45043,0.0094,0.25831,22676,1.39,440,0.021,9.15,0.6,0.12,-91.36690647482014,0.0
2022-02-22 15:00:00,441.0 2022-02-25,430.85,2/25/2022,3.04,0.18788,0.02414,0.11785,-0.40364,0.00781,0.25513,3781,1.18,441,0.024,10.15,0.6,0.1,-91.52542372881356,0.0
2022-02-22 15:00:00,442.0 2022-02-25,430.85,2/25/2022,3.04,0.1623,0.02232,0.10753,-0.35699,0.00672,0.25208,12818,1.0,442,0.026,11.15,0.6,0.08,-92.0,0.0
2022-02-22 15:00:00,443.0 2022-02-25,430.85,2/25/2022,3.04,0.1384,0.02031,0.09626,-0.31057,0.00626,0.24851,3120,0.77,443,0.028,12.15,0.6,0.07,-90.9090909090909,0.0
2022-02-22 15:00:00,444.0 2022-02-25,430.85,2/25/2022,3.04,0.11681,0.01822,0.08599,-0.26903,0.00507,0.24626,2845,0.64,444,0.031,13.15,0.6,0.06,-90.625,0.0
2022-02-22 15:00:00,445.0 2022-02-25,430.85,2/25/2022,3.04,0.09788,0.01616,0.07571,-0.22896,0.00449,0.24305,10182,0.49,445,0.033,14.15,0.6,0.04,-91.83673469387756,0.0
2022-02-22 15:00:00,446.0 2022-02-25,430.85,2/25/2022,3.04,0.0812,0.01423,0.06581,-0.19286,0.0032,0.24104,3084,0.4,446,0.035,15.15,0.6,0.04,-90.0,0.0
2022-02-22 15:00:00,447.0 2022-02-25,430.85,2/25/2022,3.04,0.06696,0.01239,0.05677,-0.16135,0.0029,0.23916,2590,0.33,447,0.037,16.15,0.6,0.04,-87.87878787878788,0.0
2022-02-22 15:00:00,448.0 2022-02-25,430.85,2/25/2022,3.04,0.05528,0.01073,0.04904,-0.13654,0.0022,0.23956,910,0.24,448,0.04,17.15,0.6,0.04,-83.33333333333333,0.0
2022-02-22 15:00:00,449.0 2022-02-25,430.85,2/25/2022,3.04,0.04542,0.00915,0.04198,-0.11417,0.00179,0.2392,1542,0.21,449,0.042,18.15,0.6,0.03,-85.71428571428572,0.0
2022-02-22 15:30:00,432.0 2022-02-25,431.69,2/25/2022,3.02,0.49637,0.03226,0.17419,-0.71005,0.02179,0.28244,10967,4.85,432,0.001,0.31,0.6,0.68,-85.97938144329896,0.0
2022-02-22 15:30:00,433.0 2022-02-25,431.69,2/25/2022,3.02,0.46347,0.03247,0.17415,-0.69845,0.01978,0.27975,8347,4.3,433,0.003,1.31,0.6,0.55,-87.20930232558139,0.0
2022-02-22 15:30:00,434.0 2022-02-25,431.69,2/25/2022,3.02,0.43025,0.03263,0.17155,-0.6785,0.01853,0.27548,9807,3.81,434,0.005,2.31,0.6,0.47,-87.66404199475066,0.0
2022-02-22 15:30:00,435.0 2022-02-25,431.69,2/25/2022,3.02,0.39637,0.03244,0.16822,-0.65438,0.01694,0.27107,25626,3.28,435,0.008,3.31,0.6,0.33,-89.9390243902439,0.0
2022-02-22 15:30:00,436.0 2022-02-25,431.69,2/25/2022,3.02,0.36233,0.03214,0.16434,-0.62284,0.01559,0.26697,8491,2.96,436,0.01,4.31,0.6,0.27,-90.87837837837837,0.0
2022-02-22 15:30:00,437.0 2022-02-25,431.69,2/25/2022,3.02,0.3285,0.03138,0.15774,-0.58818,0.0146,0.26287,5125,2.48,437,0.012,5.31,0.6,0.22,-91.12903225806451,0.0
2022-02-22 15:30:00,438.0 2022-02-25,431.69,2/25/2022,3.02,0.29569,0.03043,0.1505,-0.54933,0.01275,0.25963,7877,2.1,438,0.015,6.31,0.6,0.18,-91.42857142857143,0.0
2022-02-22 15:30:00,439.0 2022-02-25,431.69,2/25/2022,3.02,0.26234,0.02919,0.14276,-0.50478,0.01102,0.25481,5936,1.77,439,0.017,7.31,0.6,0.14,-92.09039548022598,0.0
2022-02-22 15:30:00,440.0 2022-02-25,431.69,2/25/2022,3.02,0.2312,0.02772,0.13366,-0.45911,0.01015,0.25081,24514,1.46,440,0.019,8.31,0.6,0.12,-91.78082191780823,0.0
2022-02-22 15:30:00,441.0 2022-02-25,431.69,2/25/2022,3.02,0.2006,0.02598,0.1233,-0.4108,0.00906,0.24679,4059,1.26,441,0.022,9.31,0.6,0.1,-92.06349206349206,0.0
2022-02-22 15:30:00,442.0 2022-02-25,431.69,2/25/2022,3.02,0.17221,0.024,0.11202,-0.3623,0.00707,0.24367,13057,1.0,442,0.024,10.31,0.6,0.08,-92.0,0.0
2022-02-22 15:30:00,443.0 2022-02-25,431.69,2/25/2022,3.02,0.14708,0.02186,0.10015,-0.31603,0.0067,0.23983,3389,0.69,443,0.026,11.31,0.6,0.07,-89.85507246376811,0.0
2022-02-22 15:30:00,444.0 2022-02-25,431.69,2/25/2022,3.02,0.12317,0.01963,0.08898,-0.27106,0.00521,0.23625,3170,0.65,444,0.029,12.31,0.6,0.06,-90.76923076923077,0.0
2022-02-22 15:30:00,445.0 2022-02-25,431.69,2/25/2022,3.02,0.10255,0.01742,0.07806,-0.22988,0.00497,0.23389,10637,0.51,445,0.031,13.31,0.6,0.04,-92.15686274509804,0.0
2022-02-22 15:30:00,446.0 2022-02-25,431.69,2/25/2022,3.02,0.08447,0.01529,0.06699,-0.19134,0.00366,0.23161,3198,0.4,446,0.033,14.31,0.6,0.04,-90.0,0.0
2022-02-22 15:30:00,447.0 2022-02-25,431.69,2/25/2022,3.02,0.06813,0.01318,0.05768,-0.15912,0.00277,0.22887,2687,0.27,447,0.035,15.31,0.6,0.04,-85.18518518518519,0.0
2022-02-22 15:30:00,448.0 2022-02-25,431.69,2/25/2022,3.02,0.05543,0.01122,0.04949,-0.13099,0.00291,0.22819,1024,0.23,448,0.038,16.31,0.6,0.04,-82.6086956521739,0.0
2022-02-22 15:30:00,449.0 2022-02-25,431.69,2/25/2022,3.02,0.04585,0.00964,0.04133,-0.10824,0.00162,0.22823,1671,0.19,449,0.04,17.31,0.6,0.03,-84.21052631578947,0.0
2022-02-22 16:00:00,432.0 2022-02-25,429.65,2/25/2022,3.0,0.42603,0.03362,0.17032,-0.65993,0.01873,0.26828,12959,3.67,432,0.005,2.35,0.6,0.68,-81.47138964577655,0.0
2022-02-22 16:00:00,433.0 2022-02-25,429.65,2/25/2022,3.0,0.39125,0.03331,0.16708,-0.6374,0.01721,0.26552,9232,3.19,433,0.008,3.35,0.6,0.55,-82.75862068965517,0.0
2022-02-22 16:00:00,434.0 2022-02-25,429.65,2/25/2022,3.0,0.35707,0.03268,0.16218,-0.60884,0.01589,0.26246,10955,2.77,434,0.01,4.35,0.6,0.47,-83.03249097472924,0.0
2022-02-22 16:00:00,435.0 2022-02-25,429.65,2/25/2022,3.0,0.32305,0.03191,0.15634,-0.5731,0.01362,0.25919,29711,2.34,435,0.012,5.35,0.6,0.33,-85.8974358974359,0.0
2022-02-22 16:00:00,436.0 2022-02-25,429.65,2/25/2022,3.0,0.2905,0.03075,0.14832,-0.536,0.01273,0.25656,9309,1.96,436,0.015,6.35,0.6,0.27,-86.22448979591837,0.0
2022-02-22 16:00:00,437.0 2022-02-25,429.65,2/25/2022,3.0,0.25818,0.02936,0.14038,-0.49684,0.01109,0.25416,6916,1.64,437,0.017,7.35,0.6,0.22,-86.58536585365853,0.0
2022-02-22 16:00:00,438.0 2022-02-25,429.65,2/25/2022,3.0,0.22396,0.02792,0.12962,-0.44071,0.00957,0.24699,8430,1.36,438,0.019,8.35,0.6,0.18,-86.76470588235294,0.0
2022-02-22 16:00:00,439.0 2022-02-25,429.65,2/25/2022,3.0,0.19515,0.02599,0.12022,-0.39713,0.00886,0.24455,6635,1.15,439,0.022,9.35,0.6,0.14,-87.82608695652175,0.0
2022-02-22 16:00:00,440.0 2022-02-25,429.65,2/25/2022,3.0,0.16809,0.02395,0.10926,-0.35274,0.007,0.2419,26555,0.93,440,0.024,10.35,0.6,0.12,-87.09677419354838,0.0
2022-02-22 16:00:00,441.0 2022-02-25,429.65,2/25/2022,3.0,0.14094,0.02176,0.09703,-0.30233,0.00628,0.23686,4536,0.73,441,0.026,11.35,0.6,0.1,-86.3013698630137,0.0
2022-02-22 16:00:00,442.0 2022-02-25,429.65,2/25/2022,3.0,0.1192,0.01944,0.08588,-0.26051,0.00565,0.23516,13484,0.57,442,0.029,12.35,0.6,0.08,-85.96491228070175,0.0
2022-02-22 16:00:00,443.0 2022-02-25,429.65,2/25/2022,3.0,0.09653,0.01713,0.07436,-0.21488,0.00392,0.23012,3764,0.46,443,0.031,13.35,0.6,0.07,-84.78260869565217,0.0
2022-02-22 16:00:00,444.0 2022-02-25,429.65,2/25/2022,3.0,0.08002,0.01491,0.06477,-0.18017,0.0033,0.22934,3455,0.35,444,0.033,14.35,0.6,0.06,-82.85714285714285,0.0
2022-02-22 16:00:00,445.0 2022-02-25,429.65,2/25/2022,3.0,0.06445,0.0128,0.05494,-0.14875,0.00232,0.2274,11200,0.26,445,0.036,15.35,0.6,0.04,-84.61538461538461,0.0
2022-02-22 16:00:00,446.0 2022-02-25,429.65,2/25/2022,3.0,0.05292,0.01092,0.04676,-0.12256,0.00216,0.22614,3458,0.2,446,0.038,16.35,0.6,0.04,-80.0,0.0
2022-02-22 16:00:00,447.0 2022-02-25,429.65,2/25/2022,3.0,0.04216,0.00921,0.03873,-0.09897,0.00179,0.22535,2736,0.15,447,0.04,17.35,0.6,0.04,-73.33333333333334,0.0
2022-02-22 16:00:00,448.0 2022-02-25,429.65,2/25/2022,3.0,0.03244,0.00743,0.03145,-0.07543,0.0014,0.22231,1067,0.12,448,0.043,18.35,0.6,0.04,-66.66666666666666,0.0
2022-02-22 16:00:00,449.0 2022-02-25,429.65,2/25/2022,3.0,0.02624,0.00625,0.02605,-0.06184,0.00101,0.22243,1713,0.09,449,0.045,19.35,0.6,0.03,-66.66666666666667,0.0
2022-02-23 09:30:00,432.0 2022-02-25,432.69,2/25/2022,2.27,0.53106,0.03666,0.15586,-0.79222,0.01895,0.27694,2,4.6,432,0.002,-0.69,0.6,0.68,-85.21739130434783,0.0
2022-02-23 09:30:00,433.0 2022-02-25,432.69,2/25/2022,2.27,0.49368,0.03726,0.15669,-0.78422,0.01726,0.27239,1,3.99,433,0.001,0.31,0.6,0.55,-86.21553884711778,0.0
2022-02-23 09:30:00,434.0 2022-02-25,432.69,2/25/2022,2.27,0.45515,0.03768,0.15547,-0.76448,0.01632,0.26788,100,3.58,434,0.003,1.31,0.6,0.47,-86.87150837988827,0.0
2022-02-23 09:30:00,435.0 2022-02-25,432.69,2/25/2022,2.27,0.41715,0.03766,0.15285,-0.73956,0.01411,0.26383,1,3.07,435,0.005,2.31,0.6,0.33,-89.25081433224756,0.0
2022-02-23 09:30:00,436.0 2022-02-25,432.69,2/25/2022,2.27,0.37846,0.03721,0.14891,-0.70519,0.0131,0.26061,11,2.68,436,0.008,3.31,0.6,0.27,-89.92537313432835,0.0
2022-02-23 09:30:00,437.0 2022-02-25,432.69,2/25/2022,2.27,0.33853,0.03657,0.14304,-0.65968,0.01233,0.25536,1,2.24,437,0.01,4.31,0.6,0.22,-90.17857142857143,0.0
2022-02-23 09:30:00,438.0 2022-02-25,432.69,2/25/2022,2.27,0.30087,0.03531,0.13672,-0.61084,0.0107,0.25126,1,1.83,438,0.012,5.31,0.6,0.18,-90.1639344262295,0.0
2022-02-23 09:30:00,439.0 2022-02-25,432.69,2/25/2022,2.27,0.26276,0.03365,0.12832,-0.55339,0.00951,0.24678,0,1.46,439,0.015,6.31,0.6,0.14,-90.41095890410958,0.0
2022-02-23 09:30:00,440.0 2022-02-25,432.69,2/25/2022,2.27,0.22693,0.03169,0.11816,-0.49396,0.00778,0.24244,5,1.22,440,0.017,7.31,0.6,0.12,-90.1639344262295,0.0
2022-02-23 09:30:00,441.0 2022-02-25,432.69,2/25/2022,2.27,0.19306,0.02925,0.10747,-0.43217,0.00708,0.23899,0,0.98,441,0.019,8.31,0.6,0.1,-89.79591836734694,0.0
2022-02-23 09:30:00,442.0 2022-02-25,432.69,2/25/2022,2.27,0.1603,0.02652,0.09513,-0.36647,0.00593,0.23334,1,0.78,442,0.022,9.31,0.6,0.08,-89.74358974358975,0.0
2022-02-23 09:30:00,443.0 2022-02-25,432.69,2/25/2022,2.27,0.1316,0.02368,0.08317,-0.30732,0.00446,0.2294,6,0.6,443,0.024,10.31,0.6,0.07,-88.33333333333333,0.0
2022-02-23 09:30:00,444.0 2022-02-25,432.69,2/25/2022,2.27,0.10424,0.02059,0.07141,-0.24622,0.00321,0.22488,8,0.45,444,0.026,11.31,0.6,0.06,-86.66666666666667,0.0
2022-02-23 09:30:00,445.0 2022-02-25,432.69,2/25/2022,2.27,0.08283,0.01756,0.05939,-0.19669,0.00293,0.22127,8,0.32,445,0.028,12.31,0.6,0.04,-87.5,0.0
