UNDERLYING_LAST,EXPIRE_DATE,DTE,C_DELTA,C_GAMMA,C_VEGA,C_THETA,C_RHO,C_IV,C_VOLUME,C_LAST,STRIKE,STRIKE_DISTANCE_PCT,STRIKE DISTANCE
457.23,2/11/2022,9.0,0.45703,0.0283,0.28406,-0.20971,0.03923,0.21467,3327.0,5.19,457.0,0.001,-0.23
457.23,2/11/2022,9.0,0.51239,0.02733,0.28518,-0.22067,0.04189,0.22794,2688.0,6.82,455.0,0.005,-2.23
457.23,2/11/2022,9.0,0.48501,0.02781,0.28495,-0.21664,0.04024,0.22154,2170.0,6.29,456.0,0.003,-1.23
456.99,2/11/2022,9.04,0.14091,0.01813,0.16548,-0.1048,0.0153,0.17201,389.0,0.97,468.0,0.024,11.01
457.4,2/11/2022,9.02,0.48984,0.02849,0.28569,-0.21027,0.04079,0.21768,2155.0,5.69,456.0,0.003,-1.4
457.4,2/11/2022,9.02,0.46112,0.02868,0.28526,-0.20596,0.03929,0.21252,3146.0,5.5,457.0,0.001,-0.4
457.4,2/11/2022,9.02,0.51833,0.02817,0.28448,-0.21286,0.04191,0.22234,2555.0,6.82,455.0,0.005,-2.4
456.99,2/11/2022,9.04,0.16299,0.01979,0.18216,-0.11582,0.0173,0.17398,395.0,1.12,467.0,0.022,10.01
456.99,2/11/2022,9.04,0.32972,0.02699,0.26275,-0.18269,0.03056,0.19643,328.0,2.98,461.0,0.009,4.01
456.99,2/11/2022,9.04,0.29944,0.02621,0.25264,-0.17275,0.02877,0.19178,625.0,2.7,462.0,0.011,5.01
456.99,2/11/2022,9.04,0.39034,0.02787,0.27745,-0.1975,0.03494,0.20461,336.0,4.04,459.0,0.004,2.01
456.99,2/11/2022,9.04,0.36026,0.02753,0.27122,-0.1907,0.03314,0.20054,2011.0,3.45,460.0,0.007,3.01
456.99,2/11/2022,9.04,0.21348,0.0228,0.21393,-0.14028,0.02111,0.18044,1753.0,1.59,465.0,0.018,8.01
456.99,2/11/2022,9.04,0.18719,0.02137,0.1979,-0.12748,0.01932,0.17738,698.0,1.31,466.0,0.02,9.01
456.99,2/11/2022,9.04,0.2697,0.02523,0.24188,-0.16225,0.0261,0.18827,544.0,2.3,463.0,0.013,6.01
456.99,2/11/2022,9.04,0.24133,0.02416,0.22851,-0.15135,0.02397,0.18426,649.0,1.94,464.0,0.015,7.01
457.4,2/11/2022,9.02,0.43114,0.02867,0.28265,-0.20124,0.0374,0.20712,1348.0,4.57,458.0,0.001,0.6
457.4,2/11/2022,9.02,0.144,0.0187,0.16751,-0.10344,0.01513,0.16822,414.0,1.03,468.0,0.023,10.6
457.4,2/11/2022,9.02,0.12355,0.01692,0.15082,-0.09274,0.01281,0.16623,464.0,0.81,469.0,0.025,11.6
457.4,2/11/2022,9.02,0.16735,0.02043,0.18401,-0.11531,0.01685,0.17098,459.0,1.06,467.0,0.021,9.6
457.4,2/11/2022,9.02,0.33901,0.02776,0.26507,-0.18093,0.0315,0.19371,360.0,3.06,461.0,0.008,3.6
457.4,2/11/2022,9.02,0.30796,0.02707,0.25572,-0.17152,0.02895,0.18949,673.0,2.57,462.0,0.01,4.6
457.4,2/11/2022,9.02,0.40134,0.02851,0.2789,-0.19609,0.03529,0.2033,370.0,4.27,459.0,0.004,1.6
457.4,2/11/2022,9.02,0.36987,0.02816,0.27304,-0.18901,0.03356,0.19848,2395.0,3.44,460.0,0.006,2.6
457.4,2/11/2022,9.02,0.22016,0.02362,0.21699,-0.13972,0.02187,0.17807,2034.0,1.58,465.0,0.017,7.6
457.4,2/11/2022,9.02,0.19233,0.02214,0.2007,-0.12656,0.01958,0.17458,876.0,1.35,466.0,0.019,8.6
457.4,2/11/2022,9.02,0.27782,0.02606,0.24487,-0.16103,0.02683,0.18538,692.0,2.21,463.0,0.012,5.6
457.4,2/11/2022,9.02,0.248,0.02499,0.23097,-0.14974,0.02467,0.18133,763.0,1.87,464.0,0.014,6.6
449.8,2/11/2022,4.23,0.1238,0.02164,0.10724,-0.1901,0.00729,0.18042,219.0,0.61,461.0,0.025,11.2
449.73,2/11/2022,4.21,0.23541,0.03134,0.161,-0.31273,0.01414,0.18725,711.0,1.35,457.0,0.016,7.27
449.73,2/11/2022,4.21,0.20157,0.02916,0.14669,-0.27931,0.0119,0.1854,1056.0,1.1,458.0,0.018,8.27
449.73,2/11/2022,4.21,0.30722,0.03466,0.18387,-0.37567,0.01838,0.1938,4293.0,1.98,455.0,0.012,5.27
449.73,2/11/2022,4.21,0.27027,0.03318,0.1733,-0.34582,0.01611,0.19078,1931.0,1.61,456.0,0.014,6.27
449.73,2/11/2022,4.21,0.1178,0.02126,0.10307,-0.18205,0.0076,0.17813,270.0,0.53,461.0,0.025,11.27
449.73,2/11/2022,4.21,0.1704,0.02667,0.13308,-0.24518,0.01013,0.18245,2024.0,0.87,459.0,0.021,9.27
449.73,2/11/2022,4.21,0.14255,0.02401,0.11764,-0.21151,0.00859,0.18005,2531.0,0.69,460.0,0.023,10.27
449.73,2/11/2022,4.21,0.5314,0.03559,0.20785,-0.4772,0.03187,0.21394,1376.0,4.79,449.0,0.002,-0.73
449.73,2/11/2022,4.21,0.49511,0.03636,0.20905,-0.46979,0.0296,0.20953,4126.0,4.29,450.0,0.001,0.27
449.73,2/11/2022,4.21,0.59944,0.03363,0.20224,-0.47536,0.03525,0.21936,516.0,6.13,447.0,0.006,-2.73
449.73,2/11/2022,4.21,0.56664,0.03479,0.20523,-0.47763,0.03402,0.21677,465.0,5.4,448.0,0.004,-1.73
449.73,2/11/2022,4.21,0.38259,0.03651,0.19955,-0.426,0.02337,0.20021,1428.0,2.76,453.0,0.007,3.27
449.73,2/11/2022,4.21,0.3442,0.03585,0.19234,-0.40127,0.02099,0.19607,2046.0,2.36,454.0,0.009,4.27
449.73,2/11/2022,4.21,0.45834,0.03675,0.20794,-0.45988,0.02719,0.20682,1348.0,3.68,451.0,0.003,1.27
449.73,2/11/2022,4.21,0.42087,0.03678,0.20432,-0.44464,0.02527,0.20324,1964.0,3.17,452.0,0.005,2.27
449.8,2/11/2022,4.23,0.2753,0.03314,0.17528,-0.35126,0.0162,0.19226,1382.0,1.7,456.0,0.014,6.2
449.8,2/11/2022,4.23,0.24145,0.03133,0.16362,-0.32126,0.0149,0.18958,453.0,1.43,457.0,0.016,7.2
449.8,2/11/2022,4.23,0.34978,0.03556,0.19399,-0.40717,0.02066,0.19825,1526.0,2.48,454.0,0.009,4.2
449.8,2/11/2022,4.23,0.31227,0.03454,0.18564,-0.38209,0.0186,0.19558,3120.0,2.07,455.0,0.012,5.2
449.8,2/11/2022,4.23,0.14837,0.02427,0.12102,-0.22075,0.00896,0.18236,1996.0,0.74,460.0,0.023,10.2
449.8,2/11/2022,4.23,0.20773,0.02923,0.15044,-0.2873,0.01211,0.18681,872.0,1.16,458.0,0.018,8.2
449.8,2/11/2022,4.23,0.17725,0.02687,0.13574,-0.25444,0.01028,0.18473,992.0,0.92,459.0,0.02,9.2
449.8,2/11/2022,4.23,0.56904,0.03452,0.20575,-0.4766,0.03418,0.21688,348.0,5.6,448.0,0.004,-1.8
449.8,2/11/2022,4.23,0.53438,0.03548,0.20837,-0.47618,0.0323,0.21374,1119.0,4.88,449.0,0.002,-0.8
449.8,2/11/2022,4.23,0.60254,0.03344,0.20233,-0.47398,0.03562,0.22034,509.0,6.08,447.0,0.006,-2.8
449.8,2/11/2022,4.23,0.42514,0.03656,0.20533,-0.44826,0.02518,0.20458,1600.0,3.31,452.0,0.005,2.2
449.8,2/11/2022,4.23,0.38689,0.0363,0.20022,-0.42935,0.02326,0.20128,997.0,2.85,453.0,0.007,3.2
449.8,2/11/2022,4.23,0.49853,0.03615,0.20881,-0.47002,0.03021,0.2107,2999.0,4.3,450.0,0.0,0.2
449.8,2/11/2022,4.23,0.46217,0.03648,0.20795,-0.46133,0.02794,0.20778,885.0,3.82,451.0,0.003,1.2
448.18,2/11/2022,4.17,0.58122,0.03406,0.20235,-0.48376,0.03378,0.22103,567.0,5.69,446.0,0.005,-2.18
448.18,2/11/2022,4.17,0.476,0.03645,0.2068,-0.47121,0.02787,0.21117,2297.0,3.98,449.0,0.002,0.82
448.18,2/11/2022,4.17,0.43832,0.03659,0.20461,-0.45908,0.02607,0.2073,7724.0,3.46,450.0,0.004,1.82
448.18,2/11/2022,4.17,0.54685,0.0352,0.20566,-0.48295,0.03176,0.21685,1097.0,5.15,447.0,0.003,-1.18
448.18,2/11/2022,4.17,0.51177,0.03588,0.20668,-0.47904,0.03022,0.2143,1636.0,4.52,448.0,0.0,-0.18
449.19,2/11/2022,4.19,0.13015,0.02255,0.11011,-0.19733,0.00795,0.1804,2919.0,0.63,460.0,0.024,10.81
449.19,2/11/2022,4.19,0.1061,0.01982,0.09598,-0.16725,0.00607,0.17765,321.0,0.5,461.0,0.026,11.81
449.19,2/11/2022,4.19,0.18443,0.02781,0.13851,-0.26024,0.01103,0.18341,1253.0,0.98,458.0,0.02,8.81
449.19,2/11/2022,4.19,0.15505,0.02527,0.12424,-0.22875,0.00886,0.18102,2425.0,0.77,459.0,0.022,9.81
448.18,2/11/2022,4.17,0.40018,0.03647,0.20057,-0.44087,0.02355,0.20421,2009.0,3.01,451.0,0.006,2.82
448.18,2/11/2022,4.17,0.11139,0.02004,0.09851,-0.17753,0.00652,0.1824,4479.0,0.5,460.0,0.026,11.82
448.18,2/11/2022,4.17,0.28809,0.03368,0.17706,-0.36624,0.01732,0.19515,3406.0,1.81,454.0,0.013,5.82
448.18,2/11/2022,4.17,0.25307,0.03205,0.16556,-0.33629,0.015,0.19222,7360.0,1.5,455.0,0.015,6.82
448.18,2/11/2022,4.17,0.36308,0.03592,0.19493,-0.42018,0.02101,0.20129,2896.0,2.55,452.0,0.009,3.82
448.18,2/11/2022,4.17,0.32506,0.03497,0.18725,-0.39583,0.01967,0.19846,1919.0,2.05,453.0,0.011,4.82
448.18,2/11/2022,4.17,0.16007,0.02527,0.12579,-0.23944,0.00942,0.18554,1456.0,0.82,458.0,0.022,9.82
448.18,2/11/2022,4.17,0.13321,0.02266,0.1122,-0.20588,0.00785,0.18365,2896.0,0.65,459.0,0.024,10.82
448.18,2/11/2022,4.17,0.2197,0.02998,0.15332,-0.30298,0.01336,0.18976,3452.0,1.23,456.0,0.017,7.82
448.18,2/11/2022,4.17,0.18822,0.02772,0.14023,-0.27047,0.01114,0.18768,1090.0,0.99,457.0,0.02,8.82
449.19,2/11/2022,4.19,0.58303,0.03489,0.20387,-0.47049,0.03473,0.21477,662.0,5.75,447.0,0.005,-2.19
449.19,2/11/2022,4.19,0.47512,0.03708,0.20711,-0.46068,0.02849,0.20574,5894.0,3.97,450.0,0.002,0.81
449.19,2/11/2022,4.19,0.43705,0.03736,0.20557,-0.44694,0.02641,0.20238,1685.0,3.49,451.0,0.004,1.81
449.19,2/11/2022,4.19,0.54815,0.03557,0.20672,-0.47526,0.0324,0.2138,756.0,5.11,448.0,0.003,-1.19
449.19,2/11/2022,4.19,0.51194,0.03633,0.20772,-0.47205,0.03069,0.21089,1740.0,4.59,449.0,0.0,-0.19
449.19,2/11/2022,4.19,0.39995,0.03686,0.20104,-0.43385,0.02387,0.20046,2298.0,2.94,452.0,0.006,2.81
449.19,2/11/2022,4.19,0.28472,0.03415,0.17719,-0.35593,0.0169,0.19071,4918.0,1.78,455.0,0.013,5.81
449.19,2/11/2022,4.19,0.24949,0.03236,0.16495,-0.32597,0.01502,0.18855,2152.0,1.48,456.0,0.015,6.81
449.19,2/11/2022,4.19,0.36018,0.03654,0.19487,-0.40978,0.02165,0.19662,1623.0,2.52,453.0,0.008,3.81
449.19,2/11/2022,4.19,0.32185,0.03551,0.18653,-0.38459,0.01954,0.19342,2439.0,2.13,454.0,0.011,4.81
449.19,2/11/2022,4.19,0.21536,0.03027,0.15278,-0.29337,0.01236,0.18588,953.0,1.23,457.0,0.017,7.81
448.6,2/11/2022,7.0,0.56923,0.02792,0.25586,-0.34364,0.04901,0.21829,2406.0,6.92,446.0,0.006,-2.6
448.6,2/11/2022,7.0,0.54183,0.02885,0.25847,-0.33979,0.04663,0.21333,2030.0,6.94,447.0,0.004,-1.6
448.6,2/11/2022,7.0,0.51225,0.02975,0.25945,-0.33728,0.04462,0.20916,2734.0,5.66,448.0,0.001,-0.6
448.6,2/11/2022,7.0,0.17257,0.02284,0.16677,-0.17557,0.01587,0.17152,3545.0,1.06,459.0,0.023,10.4
448.6,2/11/2022,7.0,0.1496,0.02098,0.15291,-0.15916,0.01431,0.17094,10852.0,0.86,460.0,0.025,11.4
448.6,2/11/2022,7.0,0.23073,0.02611,0.19833,-0.22051,0.02103,0.17882,2712.0,1.55,457.0,0.019,8.4
448.6,2/11/2022,7.0,0.199,0.02462,0.18221,-0.19608,0.01807,0.17353,3085.0,1.32,458.0,0.021,9.4
449.65,2/11/2022,4.27,0.55941,0.03298,0.20787,-0.49981,0.03354,0.22802,0.0,5.25,448.0,0.004,-1.65
449.65,2/11/2022,4.27,0.52611,0.03387,0.20932,-0.49616,0.03189,0.22418,6.0,5.04,449.0,0.001,-0.65
449.65,2/11/2022,4.27,0.5912,0.03207,0.2041,-0.49719,0.03582,0.23053,7.0,6.29,447.0,0.006,-2.65
448.6,2/11/2022,7.0,0.42011,0.03054,0.25474,-0.31456,0.03807,0.1978,5344.0,3.96,451.0,0.005,2.4
448.6,2/11/2022,7.0,0.38813,0.03031,0.25008,-0.30471,0.03462,0.19457,3751.0,3.44,452.0,0.008,3.4
448.6,2/11/2022,7.0,0.48221,0.02991,0.25955,-0.33259,0.0429,0.20595,2351.0,5.15,449.0,0.001,0.4
448.6,2/11/2022,7.0,0.4519,0.03026,0.25776,-0.3254,0.04051,0.20207,12061.0,4.43,450.0,0.003,1.4
448.6,2/11/2022,7.0,0.28932,0.02872,0.22345,-0.25496,0.02642,0.18303,8978.0,2.19,455.0,0.014,6.4
448.6,2/11/2022,7.0,0.26088,0.02743,0.21157,-0.2404,0.02363,0.18149,2305.0,1.94,456.0,0.017,7.4
448.6,2/11/2022,7.0,0.35354,0.03031,0.2421,-0.28587,0.03232,0.18886,5933.0,3.07,453.0,0.01,4.4
448.6,2/11/2022,7.0,0.3217,0.02961,0.23387,-0.27263,0.029,0.18627,3888.0,2.55,454.0,0.012,5.4
451.88,2/11/2022,7.02,0.22222,0.0273,0.19592,-0.20043,0.02052,0.16557,9957.0,1.38,460.0,0.018,8.12
451.88,2/11/2022,7.02,0.19257,0.02552,0.18038,-0.18134,0.0177,0.16331,1630.0,1.1,461.0,0.02,9.12
451.88,2/11/2022,7.02,0.28583,0.03028,0.22374,-0.2367,0.02596,0.17077,2354.0,2.03,458.0,0.014,6.12
451.88,2/11/2022,7.02,0.25259,0.02896,0.21017,-0.21915,0.0234,0.16838,3158.0,1.82,459.0,0.016,7.12
451.88,2/11/2022,7.02,0.16542,0.02345,0.1646,-0.16181,0.01562,0.16118,1055.0,0.9,462.0,0.022,10.12
451.88,2/11/2022,7.02,0.14021,0.02133,0.14753,-0.14333,0.01303,0.15926,1909.0,0.73,463.0,0.025,11.12
451.88,2/11/2022,7.02,0.48914,0.03219,0.26229,-0.3065,0.04381,0.18935,3167.0,4.71,452.0,0.0,0.12
451.88,2/11/2022,7.02,0.45647,0.03247,0.26085,-0.30079,0.04107,0.18671,5537.0,4.12,453.0,0.002,1.12
451.88,2/11/2022,7.02,0.55227,0.03096,0.25957,-0.31196,0.0487,0.19621,10409.0,5.92,450.0,0.004,-1.88
451.88,2/11/2022,7.02,0.52101,0.03156,0.26202,-0.3113,0.04622,0.19371,5038.0,5.44,451.0,0.002,-0.88
451.88,2/11/2022,7.02,0.3542,0.03203,0.24466,-0.2681,0.0324,0.17666,1816.0,2.84,456.0,0.009,4.12
451.88,2/11/2022,7.02,0.31924,0.03138,0.23558,-0.25348,0.02993,0.17408,2592.0,2.28,457.0,0.011,5.12
451.88,2/11/2022,7.02,0.4228,0.03266,0.25775,-0.292,0.03793,0.18297,3637.0,3.65,454.0,0.005,2.12
451.88,2/11/2022,7.02,0.38821,0.0325,0.25203,-0.28136,0.03585,0.1799,8233.0,3.17,455.0,0.007,3.12
449.88,2/11/2022,4.25,0.42846,0.03577,0.20659,-0.45736,0.0259,0.20867,931.0,3.29,452.0,0.005,2.12
449.88,2/11/2022,4.25,0.39124,0.03561,0.20171,-0.43772,0.02366,0.20547,712.0,2.88,453.0,0.007,3.12
449.88,2/11/2022,4.25,0.50164,0.0354,0.20977,-0.4787,0.03013,0.21479,1497.0,4.46,450.0,0.0,0.12
449.88,2/11/2022,4.25,0.46548,0.03576,0.2091,-0.46956,0.02793,0.21126,498.0,3.79,451.0,0.002,1.12
449.88,2/11/2022,4.25,0.28169,0.03284,0.17705,-0.36206,0.01664,0.1957,585.0,1.71,456.0,0.014,6.12
449.88,2/11/2022,4.25,0.24696,0.03116,0.1652,-0.32916,0.01498,0.19293,202.0,1.44,457.0,0.016,7.12
449.88,2/11/2022,4.25,0.35431,0.0351,0.19503,-0.41595,0.02165,0.20211,847.0,2.48,454.0,0.009,4.12
449.88,2/11/2022,4.25,0.31668,0.0343,0.18701,-0.38797,0.0195,0.19778,1141.0,2.09,455.0,0.011,5.12
449.88,2/11/2022,4.25,0.5692,0.03359,0.20662,-0.48883,0.03451,0.22279,183.0,5.49,448.0,0.004,-1.88
449.88,2/11/2022,4.25,0.53615,0.03446,0.20832,-0.48743,0.03176,0.219,704.0,5.05,449.0,0.002,-0.88
449.88,2/11/2022,4.25,0.60281,0.03278,0.20207,-0.48072,0.0364,0.22382,259.0,6.26,447.0,0.006,-2.88
449.88,2/11/2022,4.25,0.21455,0.02919,0.15319,-0.29796,0.01306,0.19078,444.0,1.16,458.0,0.018,8.12
449.88,2/11/2022,4.25,0.12949,0.02193,0.11094,-0.19963,0.00826,0.18334,146.0,0.55,461.0,0.025,11.12
449.88,2/11/2022,4.25,0.18273,0.02691,0.13936,-0.26372,0.01069,0.1874,772.0,0.91,459.0,0.02,9.12
449.88,2/11/2022,4.25,0.15405,0.02444,0.12531,-0.23042,0.00902,0.18537,1452.0,0.78,460.0,0.022,10.12
449.65,2/11/2022,4.27,0.49161,0.03442,0.2096,-0.48934,0.03,0.22021,28.0,4.49,450.0,0.001,0.35
449.65,2/11/2022,4.27,0.45714,0.0348,0.20834,-0.47789,0.02711,0.21654,3.0,3.99,451.0,0.003,1.35
449.65,2/11/2022,4.27,0.15419,0.02381,0.12514,-0.23433,0.00953,0.18946,2.0,0.9,460.0,0.023,10.35
449.65,2/11/2022,4.27,0.12961,0.02143,0.11092,-0.20461,0.00833,0.18733,3.0,0.62,461.0,0.025,11.35
449.65,2/11/2022,4.27,0.34824,0.03412,0.19429,-0.42101,0.02075,0.20606,0.0,2.3,454.0,0.01,4.35
449.65,2/11/2022,4.27,0.31259,0.0331,0.18613,-0.39366,0.01868,0.20251,2.0,2.15,455.0,0.012,5.35
449.65,2/11/2022,4.27,0.42077,0.03486,0.20533,-0.46398,0.0256,0.21365,0.0,3.18,452.0,0.005,2.35
449.65,2/11/2022,4.27,0.38466,0.03458,0.20128,-0.44459,0.02297,0.21055,4.0,2.91,453.0,0.007,3.35
449.65,2/11/2022,4.27,0.21142,0.02831,0.15256,-0.3014,0.01251,0.19448,4.0,1.21,458.0,0.019,8.35
449.65,2/11/2022,4.27,0.18136,0.02618,0.1391,-0.26743,0.01153,0.19185,1.0,1.03,459.0,0.021,9.35
449.65,2/11/2022,4.27,0.27724,0.03181,0.17668,-0.36506,0.01707,0.1999,4.0,1.75,456.0,0.014,6.35
449.65,2/11/2022,4.27,0.24366,0.03026,0.1644,-0.33381,0.01458,0.19696,6.0,1.51,457.0,0.016,7.35
450.08,2/11/2022,4.06,0.14318,0.02487,0.11682,-0.21246,0.0086,0.17726,7014.0,0.65,460.0,0.022,9.92
450.08,2/11/2022,4.06,0.1192,0.02192,0.10245,-0.18336,0.00696,0.1752,601.0,0.51,461.0,0.024,10.92
450.08,2/11/2022,4.06,0.20246,0.0303,0.14558,-0.27785,0.01161,0.18011,2610.0,0.95,458.0,0.018,7.92
450.08,2/11/2022,4.06,0.17138,0.0277,0.13129,-0.24528,0.01043,0.17882,3197.0,0.82,459.0,0.02,8.92
450.08,2/11/2022,4.06,0.42875,0.03914,0.20228,-0.43493,0.02462,0.19417,4348.0,3.1,452.0,0.004,1.92
450.08,2/11/2022,4.06,0.38883,0.0388,0.19733,-0.41763,0.02307,0.19226,2945.0,2.61,453.0,0.006,2.92
450.08,2/11/2022,4.06,0.50783,0.03852,0.20536,-0.45746,0.02901,0.20079,13050.0,4.17,450.0,0.0,-0.08
450.08,2/11/2022,4.06,0.46907,0.03899,0.20468,-0.44945,0.02768,0.19809,4174.0,3.58,451.0,0.002,0.92
450.08,2/11/2022,4.06,0.27146,0.03494,0.17107,-0.34061,0.01606,0.18367,7135.0,1.54,456.0,0.013,5.92
450.08,2/11/2022,4.06,0.23611,0.03279,0.15924,-0.31019,0.01416,0.18246,1726.0,1.26,457.0,0.015,6.92
450.08,2/11/2022,4.06,0.34931,0.03797,0.19043,-0.3959,0.02024,0.18936,6067.0,2.27,454.0,0.009,3.92
450.08,2/11/2022,4.06,0.30982,0.03664,0.18205,-0.37041,0.01839,0.18653,14233.0,1.84,455.0,0.011,4.92
449.42,2/11/2022,4.08,0.59243,0.03533,0.20026,-0.46927,0.03457,0.21311,2317.0,5.65,447.0,0.005,-2.42
449.42,2/11/2022,4.08,0.18654,0.02849,0.13829,-0.26529,0.01118,0.18273,2486.0,0.98,458.0,0.019,8.58
449.42,2/11/2022,4.08,0.1573,0.02587,0.12478,-0.23243,0.0091,0.18075,3178.0,0.69,459.0,0.021,9.58
449.42,2/11/2022,4.08,0.25274,0.0332,0.16476,-0.33068,0.01439,0.18678,6750.0,1.45,456.0,0.015,6.58
449.42,2/11/2022,4.08,0.21798,0.03103,0.15187,-0.29756,0.01285,0.18411,1669.0,1.19,457.0,0.017,7.58
450.08,2/11/2022,4.06,0.58275,0.03651,0.20123,-0.46136,0.03418,0.20716,4741.0,5.16,448.0,0.005,-2.08
450.08,2/11/2022,4.06,0.54625,0.03769,0.20464,-0.46082,0.03144,0.20333,6007.0,4.74,449.0,0.002,-1.08
449.42,2/11/2022,4.08,0.13177,0.02311,0.1099,-0.20173,0.00738,0.17955,6640.0,0.63,460.0,0.024,10.58
449.42,2/11/2022,4.08,0.10981,0.02039,0.0969,-0.17429,0.00667,0.17859,548.0,0.49,461.0,0.026,11.58
449.42,2/11/2022,4.08,0.48304,0.03807,0.20558,-0.4602,0.02838,0.2029,12051.0,3.92,450.0,0.001,0.58
449.42,2/11/2022,4.08,0.44397,0.03828,0.2038,-0.44882,0.02622,0.20034,4058.0,3.4,451.0,0.004,1.58
449.42,2/11/2022,4.08,0.55725,0.03641,0.20356,-0.47146,0.03276,0.21014,4456.0,5.12,448.0,0.003,-1.42
449.42,2/11/2022,4.08,0.52117,0.03742,0.20553,-0.46805,0.03013,0.2064,5306.0,4.47,449.0,0.001,-0.42
449.42,2/11/2022,4.08,0.32701,0.03653,0.18648,-0.38689,0.01885,0.19148,5811.0,2.11,454.0,0.01,4.58
449.42,2/11/2022,4.08,0.28926,0.03504,0.17676,-0.35984,0.01728,0.18881,12797.0,1.76,455.0,0.012,5.58
449.42,2/11/2022,4.08,0.40494,0.03801,0.19965,-0.4337,0.02318,0.19782,4154.0,2.92,452.0,0.006,2.58
449.42,2/11/2022,4.08,0.36546,0.03756,0.1943,-0.41253,0.02173,0.19417,2839.0,2.45,453.0,0.008,3.58
449.11,2/11/2022,4.02,0.30881,0.03706,0.18056,-0.36755,0.01811,0.18559,6913.0,1.89,454.0,0.011,4.89
449.11,2/11/2022,4.02,0.54816,0.03819,0.20326,-0.45934,0.03149,0.20285,5346.0,4.76,448.0,0.002,-1.11
449.11,2/11/2022,4.02,0.50902,0.039,0.20448,-0.45621,0.02968,0.19927,6930.0,4.18,449.0,0.0,-0.11
449.11,2/11/2022,4.02,0.58445,0.03704,0.19926,-0.45842,0.03382,0.20544,4426.0,5.37,447.0,0.005,-2.11
449.11,2/11/2022,4.02,0.38861,0.03926,0.19633,-0.41612,0.02234,0.19067,5815.0,2.68,452.0,0.006,2.89
449.11,2/11/2022,4.02,0.34816,0.03834,0.18949,-0.39485,0.01982,0.18856,3798.0,2.23,453.0,0.009,3.89
449.11,2/11/2022,4.02,0.46987,0.03952,0.20359,-0.44806,0.02669,0.19711,18889.0,3.63,450.0,0.002,0.89
449.11,2/11/2022,4.02,0.42935,0.03961,0.20086,-0.43518,0.02432,0.19359,5735.0,3.1,451.0,0.004,1.89
449.11,2/11/2022,4.02,0.16873,0.02782,0.12847,-0.23942,0.00988,0.17681,3228.0,0.82,458.0,0.02,8.89
449.11,2/11/2022,4.02,0.14011,0.02485,0.11435,-0.20747,0.00775,0.1751,3455.0,0.69,459.0,0.022,9.89
449.11,2/11/2022,4.02,0.23447,0.03311,0.15671,-0.30657,0.01321,0.18109,8205.0,1.3,456.0,0.015,6.89
449.11,2/11/2022,4.02,0.1997,0.03058,0.14339,-0.27394,0.01138,0.17911,2257.0,1.11,457.0,0.018,7.89
449.11,2/11/2022,4.02,0.11575,0.0219,0.09912,-0.176,0.0069,0.17367,9043.0,0.5,460.0,0.024,10.89
449.11,2/11/2022,4.02,0.27003,0.03525,0.16908,-0.33841,0.01536,0.18267,18863.0,1.53,455.0,0.013,5.89
449.93,2/11/2022,4.04,0.61309,0.03584,0.19636,-0.45313,0.03559,0.2075,4034.0,6.0,447.0,0.007,-2.93
450.08,2/11/2022,4.06,0.09705,0.01908,0.08829,-0.15298,0.00589,0.17368,1269.0,0.41,462.0,0.026,11.92
449.93,2/11/2022,4.04,0.57786,0.03724,0.20098,-0.45753,0.03348,0.20424,5069.0,5.25,448.0,0.004,-1.93
449.93,2/11/2022,4.04,0.16376,0.02722,0.12699,-0.23355,0.01,0.17603,3279.0,0.79,459.0,0.02,9.07
449.93,2/11/2022,4.04,0.13605,0.02427,0.11241,-0.20296,0.00831,0.1753,7867.0,0.61,460.0,0.022,10.07
449.93,2/11/2022,4.04,0.22734,0.03262,0.15506,-0.29879,0.01355,0.17983,1991.0,1.25,457.0,0.016,7.07
449.93,2/11/2022,4.04,0.19372,0.03002,0.14098,-0.26758,0.0117,0.17815,2965.0,1.01,458.0,0.018,8.07
449.93,2/11/2022,4.04,0.1125,0.02135,0.09822,-0.17396,0.0067,0.17417,625.0,0.51,461.0,0.025,11.07
449.93,2/11/2022,4.04,0.46232,0.03952,0.20458,-0.44335,0.02687,0.19485,4806.0,3.5,451.0,0.002,1.07
449.93,2/11/2022,4.04,0.42209,0.03955,0.20089,-0.42885,0.02473,0.19178,4919.0,3.04,452.0,0.005,2.07
449.93,2/11/2022,4.04,0.54053,0.03831,0.20434,-0.45749,0.0313,0.20179,6451.0,4.62,449.0,0.002,-0.93
449.93,2/11/2022,4.04,0.50151,0.03918,0.20552,-0.45286,0.02899,0.19868,17601.0,4.07,450.0,0.0,0.07
449.93,2/11/2022,4.04,0.30144,0.03672,0.1796,-0.36085,0.01764,0.18471,17023.0,1.81,455.0,0.011,5.07
449.93,2/11/2022,4.04,0.26289,0.03485,0.16804,-0.3313,0.015,0.18216,7590.0,1.52,456.0,0.013,6.07
449.93,2/11/2022,4.04,0.38058,0.0391,0.19626,-0.40994,0.02181,0.18917,3353.0,2.63,453.0,0.007,3.07
449.93,2/11/2022,4.04,0.34076,0.03816,0.18906,-0.38734,0.01949,0.18682,6534.0,2.16,454.0,0.009,4.07
447.34,2/11/2022,4.15,0.12093,0.02068,0.10407,-0.19554,0.00731,0.18799,2926.0,0.61,459.0,0.026,11.66
